date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:09:48	6470/6470	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:22:15%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_01.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_01.png	(from http://zircona.wgl-demo.net/about-us/)
18:09:49	6555/6555	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:22:17%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_02.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_02.png	(from http://zircona.wgl-demo.net/about-us/)
18:09:49	6584/6584	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:22:18%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_03.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_03.png	(from http://zircona.wgl-demo.net/about-us/)
18:09:51	6832/6832	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:22:21%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_04.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_04.png	(from http://zircona.wgl-demo.net/about-us/)
18:09:51	6468/6468	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:22:22%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_05.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_05.png	(from http://zircona.wgl-demo.net/about-us/)
18:09:52	6640/6640	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:22:24%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_06.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_06.png	(from http://zircona.wgl-demo.net/about-us/)
18:09:52	61677/61677	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Apr%202020%2021:36:21%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/tab_5-05.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/tab_5-05.png	(from http://zircona.wgl-demo.net/about-us/)
18:09:53	11707/11707	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:22:26%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_07.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_07.png	(from http://zircona.wgl-demo.net/about-us/)
18:09:53	1699/1699	---M--	200	added ('OK')	text/css	date:Thu,%2004%20Jun%202020%2006:24:27%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-1529.css?ver=1591251867	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-15299cc2.css	(from http://zircona.wgl-demo.net/about-us/)
18:09:53	9527/9527	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2021:22:28%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_08.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_08.png	(from http://zircona.wgl-demo.net/about-us/)
18:09:54	1845/1845	---M--	200	added ('OK')	text/css	date:Thu,%2004%20Jun%202020%2006:24:27%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-1896.css?ver=1591251867	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-18969cc2.css	(from http://zircona.wgl-demo.net/about-us/)
18:09:54	1698/1698	---M--	200	added ('OK')	text/css	date:Thu,%2004%20Jun%202020%2006:24:27%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-1535.css?ver=1591251867	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-15359cc2.css	(from http://zircona.wgl-demo.net/about-us/)
18:09:54	1736/1736	---M--	200	added ('OK')	text/css	date:Thu,%2004%20Jun%202020%2006:24:27%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-1538.css?ver=1591251867	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-15389cc2.css	(from http://zircona.wgl-demo.net/about-us/)
18:09:55	1698/1698	---M--	200	added ('OK')	text/css	date:Thu,%2004%20Jun%202020%2006:24:27%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-1541.css?ver=1591251867	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-15419cc2.css	(from http://zircona.wgl-demo.net/about-us/)
18:09:57	58841/58841	---M--	200	added ('OK')	text/css	date:Thu,%2004%20Jun%202020%2021:05:08%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-1141.css?ver=1591304708	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-11419786.css	(from http://zircona.wgl-demo.net/services/)
18:09:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2012:39:56%20GMT	http://zircona.wgl-demo.net/?p=1141	D:/demo/template/product/zircona.wgl-demo.net/index03d6.html	(from http://zircona.wgl-demo.net/services/)
18:09:58	2261/2261	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Nov%202020%2012:39:56%20GMT	http://zircona.wgl-demo.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzircona.wgl-demo.net%2Fservices%2F	D:/demo/template/product/zircona.wgl-demo.net/wp-json/oembed/1.0/embed3b7f.json	(from http://zircona.wgl-demo.net/services/)
18:09:58	118161/118161	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2019:06:22%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_bg.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/about-us_map_bg.png	(from http://zircona.wgl-demo.net/about-us/)
18:09:59	2353/2353	---MC-	200	added ('OK')	text/xml	date:Thu,%2019%20Nov%202020%2012:39:58%20GMT	http://zircona.wgl-demo.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzircona.wgl-demo.net%2Fservices%2F&format=xml	D:/demo/template/product/zircona.wgl-demo.net/wp-json/oembed/1.0/embed763b	(from http://zircona.wgl-demo.net/services/)
18:10:00	18637/18637	---M--	200	added ('OK')	text/css	date:Thu,%2004%20Jun%202020%2021:12:56%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-491.css?ver=1591305176	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-491490f.css	(from http://zircona.wgl-demo.net/our-team/)
18:10:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2012:40:01%20GMT	http://zircona.wgl-demo.net/?p=491	D:/demo/template/product/zircona.wgl-demo.net/index87e8.html	(from http://zircona.wgl-demo.net/our-team/)
18:10:02	2261/2261	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Nov%202020%2012:40:01%20GMT	http://zircona.wgl-demo.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzircona.wgl-demo.net%2Four-team%2F	D:/demo/template/product/zircona.wgl-demo.net/wp-json/oembed/1.0/embed17bc.json	(from http://zircona.wgl-demo.net/our-team/)
18:10:05	2353/2353	---MC-	200	added ('OK')	text/xml	date:Thu,%2019%20Nov%202020%2012:40:03%20GMT	http://zircona.wgl-demo.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzircona.wgl-demo.net%2Four-team%2F&format=xml	D:/demo/template/product/zircona.wgl-demo.net/wp-json/oembed/1.0/embed4922	(from http://zircona.wgl-demo.net/our-team/)
18:10:06	5398/5398	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202020%2023:45:38%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/info-box_1.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/info-box_1.png	(from http://zircona.wgl-demo.net/our-team/)
18:10:07	9662/9662	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202020%2023:45:39%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/info-box_2.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/info-box_2.png	(from http://zircona.wgl-demo.net/our-team/)
18:10:08	8058/8058	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202020%2023:45:40%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/info-box_3.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/info-box_3.png	(from http://zircona.wgl-demo.net/our-team/)
18:10:08	53614/53614	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202020%2023:25:30%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/team_01.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/team_01.png	(from http://zircona.wgl-demo.net/our-team/)
18:10:09	10020/10020	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202020%2023:45:42%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/info-box_4.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/info-box_4.png	(from http://zircona.wgl-demo.net/our-team/)
18:10:09	4682/4682	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202020%2010:50:27%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/team_custom-author-540x540.jpg	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/team_custom-author-540x540.jpg	(from http://zircona.wgl-demo.net/our-team/)
18:10:09	3990/3990	---M--	200	added ('OK')	application/javascript	date:Fri,%2005%20Jun%202020%2009:06:57%20GMT	http://zircona.wgl-demo.net/wp-content/themes/zircona/js/jquery.easypiechart.min.js?ver=1.0.0	D:/demo/template/product/zircona.wgl-demo.net/wp-content/themes/zircona/js/jquery.easypiechart.min8a54.js	(from http://zircona.wgl-demo.net/our-team/)
18:10:09	4936/4936	---M--	200	added ('OK')	text/css	date:Thu,%2004%20Jun%202020%2008:05:09%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-473.css?ver=1591257909	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-4731e00.css	(from http://zircona.wgl-demo.net/team/tobby-may/)
18:10:11	2415/2415	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Nov%202020%2012:40:10%20GMT	http://zircona.wgl-demo.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzircona.wgl-demo.net%2Fteam%2Ftobby-may%2F	D:/demo/template/product/zircona.wgl-demo.net/wp-json/oembed/1.0/embed9504.json	(from http://zircona.wgl-demo.net/team/tobby-may/)
18:10:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2012:40:10%20GMT	http://zircona.wgl-demo.net/?p=473	D:/demo/template/product/zircona.wgl-demo.net/index01a2.html	(from http://zircona.wgl-demo.net/team/tobby-may/)
18:10:12	2543/2543	---MC-	200	added ('OK')	text/xml	date:Thu,%2019%20Nov%202020%2012:40:11%20GMT	http://zircona.wgl-demo.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzircona.wgl-demo.net%2Fteam%2Ftobby-may%2F&format=xml	D:/demo/template/product/zircona.wgl-demo.net/wp-json/oembed/1.0/embedcf0c	(from http://zircona.wgl-demo.net/team/tobby-may/)
18:10:14	212603/212603	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Nov%202020%2023:50:27%20GMT	http://zircona.wgl-demo.net/team/	D:/demo/template/product/zircona.wgl-demo.net/team/index.html	(from http://zircona.wgl-demo.net/team/tobby-may/)
18:10:16	78053/78053	---M--	200	added ('OK')	text/css	date:Thu,%2008%20Oct%202020%2014:17:59%20GMT	http://zircona.wgl-demo.net/wp-content/cache/wpfc-minified/dg0aukox/2i8vp.css	D:/demo/template/product/zircona.wgl-demo.net/wp-content/cache/wpfc-minified/dg0aukox/2i8vp.css	(from http://zircona.wgl-demo.net/team/tobby-may/)
18:10:16	24546/24546	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Jun%202020%2008:24:39%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-882.css?ver=1591345479	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-882aaf2.css	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2012:40:18%20GMT	http://zircona.wgl-demo.net/?p=882	D:/demo/template/product/zircona.wgl-demo.net/index8381.html	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:18	2291/2291	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Nov%202020%2012:40:17%20GMT	http://zircona.wgl-demo.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzircona.wgl-demo.net%2Four-philosophy%2F	D:/demo/template/product/zircona.wgl-demo.net/wp-json/oembed/1.0/embed511f.json	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:18	34944/34944	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202020%2021:56:18%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/team-single.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/team-single.png	(from http://zircona.wgl-demo.net/team/tobby-may/)
18:10:20	2383/2383	---MC-	200	added ('OK')	text/xml	date:Thu,%2019%20Nov%202020%2012:40:19%20GMT	http://zircona.wgl-demo.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzircona.wgl-demo.net%2Four-philosophy%2F&format=xml	D:/demo/template/product/zircona.wgl-demo.net/wp-json/oembed/1.0/embedd24e	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:21	4008/4008	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Apr%202020%2009:31:58%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/phone_01.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/phone_01.png	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:21	3957/3957	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Apr%202020%2009:31:59%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/phone_02.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/phone_02.png	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:21	4038/4038	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Apr%202020%2009:32:01%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/phone_03.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/phone_03.png	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:22	3313/3313	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Apr%202020%2009:32:03%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/phone_05.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/phone_05.png	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:23	3327/3327	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Apr%202020%2009:32:04%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/phone_06.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/phone_06.png	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:24	114310/114310	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Apr%202020%2022:49:51%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/team_03-940x940.jpg	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/team_03-940x940.jpg	(from http://zircona.wgl-demo.net/team/tobby-may/)
18:10:24	4870/4870	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Apr%202020%2009:32:06%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/phone_07.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/phone_07.png	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:24	5321/5321	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Apr%202020%2009:32:07%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/phone_08.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/phone_08.png	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:26	46968/46968	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Apr%202020%2009:32:02%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/phone_04.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/phone_04.png	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:26	7962/7962	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Apr%202020%2009:31:53%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/philosophy_01-4.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/philosophy_01-4.png	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:27	8056/8056	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Apr%202020%2009:31:54%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/philosophy_01-5.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/philosophy_01-5.png	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:28	42704/42704	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Apr%202020%2009:31:49%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/philosophy_01-1.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/philosophy_01-1.png	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:28	6503/6503	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2021:25:14%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/elementor/thumbs/info-box_m-ontyxear0fim4hlpvtap7mqseuank9w68oasi6r4do.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/elementor/thumbs/info-box_m-ontyxear0fim4hlpvtap7mqseuank9w68oasi6r4do.png	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:28	2519/2519	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2021:34:55%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/elementor/thumbs/info-box_i-ontzlgxxh2g40lmp8sx5mq5r71kuw2mf9f1vzcltzi.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/elementor/thumbs/info-box_i-ontzlgxxh2g40lmp8sx5mq5r71kuw2mf9f1vzcltzi.png	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:29	5895/5895	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202020%2021:29:49%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/elementor/thumbs/info-box_a-ontzef5inl5kqd3j4dgzzs3emdh7uta658pje15l98.png	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/elementor/thumbs/info-box_a-ontzef5inl5kqd3j4dgzzs3emdh7uta658pje15l98.png	(from http://zircona.wgl-demo.net/our-philosophy/)
18:10:30	19945/19945	---M--	200	added ('OK')	text/css	date:Thu,%2004%20Jun%202020%2021:46:09%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-1049.css?ver=1591307169	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-10492af6.css	(from http://zircona.wgl-demo.net/faq/)
18:10:31	2236/2236	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Nov%202020%2012:40:30%20GMT	http://zircona.wgl-demo.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzircona.wgl-demo.net%2Ffaq%2F	D:/demo/template/product/zircona.wgl-demo.net/wp-json/oembed/1.0/embed5b73.json	(from http://zircona.wgl-demo.net/faq/)
18:10:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2012:40:31%20GMT	http://zircona.wgl-demo.net/?p=1049	D:/demo/template/product/zircona.wgl-demo.net/indexf4ae.html	(from http://zircona.wgl-demo.net/faq/)
18:10:32	2328/2328	---MC-	200	added ('OK')	text/xml	date:Thu,%2019%20Nov%202020%2012:40:32%20GMT	http://zircona.wgl-demo.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzircona.wgl-demo.net%2Ffaq%2F&format=xml	D:/demo/template/product/zircona.wgl-demo.net/wp-json/oembed/1.0/embed073e	(from http://zircona.wgl-demo.net/faq/)
18:10:34	58612/58612	---M--	200	added ('OK')	text/css	date:Thu,%2004%20Jun%202020%2022:01:35%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-40.css?ver=1591308095	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-40df63.css	(from http://zircona.wgl-demo.net/elements/)
18:10:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2012:40:34%20GMT	http://zircona.wgl-demo.net/?p=40	D:/demo/template/product/zircona.wgl-demo.net/index3ba0.html	(from http://zircona.wgl-demo.net/elements/)
18:10:35	2261/2261	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Nov%202020%2012:40:34%20GMT	http://zircona.wgl-demo.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzircona.wgl-demo.net%2Felements%2F	D:/demo/template/product/zircona.wgl-demo.net/wp-json/oembed/1.0/embed57c9.json	(from http://zircona.wgl-demo.net/elements/)
18:10:37	2353/2353	---MC-	200	added ('OK')	text/xml	date:Thu,%2019%20Nov%202020%2012:40:36%20GMT	http://zircona.wgl-demo.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzircona.wgl-demo.net%2Felements%2F&format=xml	D:/demo/template/product/zircona.wgl-demo.net/wp-json/oembed/1.0/embedb1f7	(from http://zircona.wgl-demo.net/elements/)
18:10:38	3994/3994	---M--	200	added ('OK')	text/css	date:Thu,%2004%20Jun%202020%2009:22:47%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-10.css?ver=1591262567	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-106b2a.css	(from http://zircona.wgl-demo.net/typography/)
18:10:40	2271/2271	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Nov%202020%2012:40:39%20GMT	http://zircona.wgl-demo.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzircona.wgl-demo.net%2Ftypography%2F	D:/demo/template/product/zircona.wgl-demo.net/wp-json/oembed/1.0/embed1bd3.json	(from http://zircona.wgl-demo.net/typography/)
18:10:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2012:40:40%20GMT	http://zircona.wgl-demo.net/?p=10	D:/demo/template/product/zircona.wgl-demo.net/index64b4.html	(from http://zircona.wgl-demo.net/typography/)
18:10:42	2363/2363	---MC-	200	added ('OK')	text/xml	date:Thu,%2019%20Nov%202020%2012:40:41%20GMT	http://zircona.wgl-demo.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzircona.wgl-demo.net%2Ftypography%2F&format=xml	D:/demo/template/product/zircona.wgl-demo.net/wp-json/oembed/1.0/embed756c	(from http://zircona.wgl-demo.net/typography/)
18:10:43	1936/1936	---M--	200	added ('OK')	text/css	date:Thu,%2004%20Jun%202020%2006:37:48%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-319.css?ver=1591252668	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/elementor/css/post-319938b.css	(from http://zircona.wgl-demo.net/blog-grid/)
18:10:45	2266/2266	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Nov%202020%2012:40:44%20GMT	http://zircona.wgl-demo.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzircona.wgl-demo.net%2Fblog-grid%2F	D:/demo/template/product/zircona.wgl-demo.net/wp-json/oembed/1.0/embed459d.json	(from http://zircona.wgl-demo.net/blog-grid/)
18:10:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2012:40:44%20GMT	http://zircona.wgl-demo.net/?p=319	D:/demo/template/product/zircona.wgl-demo.net/index63fb.html	(from http://zircona.wgl-demo.net/blog-grid/)
18:10:46	209842/209842	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Nov%202020%2012:40:43%20GMT	http://zircona.wgl-demo.net/404	D:/demo/template/product/zircona.wgl-demo.net/404	(from http://zircona.wgl-demo.net/)
18:10:47	2358/2358	---MC-	200	added ('OK')	text/xml	date:Thu,%2019%20Nov%202020%2012:40:46%20GMT	http://zircona.wgl-demo.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fzircona.wgl-demo.net%2Fblog-grid%2F&format=xml	D:/demo/template/product/zircona.wgl-demo.net/wp-json/oembed/1.0/embed621c	(from http://zircona.wgl-demo.net/blog-grid/)
18:10:51	217130/217130	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2019:00:08%20GMT	http://zircona.wgl-demo.net/category/development/	D:/demo/template/product/zircona.wgl-demo.net/category/development/index.html	(from http://zircona.wgl-demo.net/blog-grid/)
18:10:54	223959/223959	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2005:26:29%20GMT	http://zircona.wgl-demo.net/author/developers/	D:/demo/template/product/zircona.wgl-demo.net/author/developers/index.html	(from http://zircona.wgl-demo.net/blog-grid/)
18:10:55	55777/55777	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202020%2023:36:32%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/blog_01-700x620.jpg	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/blog_01-700x620.jpg	(from http://zircona.wgl-demo.net/blog-grid/)
18:11:01	528925/528925	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202020%2004:12:22%20GMT	http://zircona.wgl-demo.net/2020/04/10/native-app-vs-hybrid-mobile-app/	D:/demo/template/product/zircona.wgl-demo.net/2020/04/10/native-app-vs-hybrid-mobile-app/index.html	(from http://zircona.wgl-demo.net/blog-grid/)
18:11:03	66729/66729	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202020%2023:36:32%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/blog_02-700x620.jpg	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/blog_02-700x620.jpg	(from http://zircona.wgl-demo.net/blog-grid/)
18:11:05	68121/68121	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202020%2023:36:32%20GMT	http://zircona.wgl-demo.net/wp-content/uploads/2020/04/blog_03-700x620.jpg	D:/demo/template/product/zircona.wgl-demo.net/wp-content/uploads/2020/04/blog_03-700x620.jpg	(from http://zircona.wgl-demo.net/blog-grid/)
